tweet_id,text,model_text,label,source_file,normalized_text
juaxyvek2,"""The adversaries of tawd, the promoters of moral decay, and those calling for liberation from values, ethics, and divine commands and prohibitions; such people are increasing in this age, not diminishing. They proclaim that whoever merely says l ilha ill Allh is a believer, even if he abandons the Sharah of Allah entirely!

In their view and creed, rulings pertain only to what lies in the heart, not to outward actions. And the more pretentious among them insist that l ilha ill Allh does not encompass all aspects of life. The result of this corrupt ideology has been the spread of wickedness across the earth, the suspension of jihd in the path of Allah, and the rise of shirk, biddah, and political, economic, intellectual, and social deviations among the Muslims, whereby the true meanings of the Sharah have been lost.

Thus the Murji doctrine fused with the secular mindset that seeks to sever religion from life and life from religion. Many people came to believe that worship is confined to ritual acts performed in the home and the mosque, and that religion has no place in governance or politics. They roll off their tongues the word of unbelief: Render unto Allah what is Allahs, and unto Caesar what is Caesars.

al-Allmah Sulaymn al-Alwn - Al inna nasra Allhi qarb""","""The adversaries of tawd, the promoters of moral decay, and those calling for liberation from values, ethics, and divine commands and prohibitions; such people are increasing in this age, not diminishing. They proclaim that whoever merely says l ilha ill Allh is a believer, even if he abandons the Sharah of Allah entirely! In their view and creed, rulings pertain only to what lies in the heart, not to outward actions. And the more pretentious among them insist that l ilha ill Allh does not encompass all aspects of life. The result of this corrupt ideology has been the spread of wickedness across the earth, the suspension of jihd in the path of Allah, and the rise of shirk, biddah, and political, economic, intellectual, and social deviations among the Muslims, whereby the true meanings of the Sharah have been lost. Thus the Murji doctrine fused with the secular mindset that seeks to sever religion from life and life from religion. Many people came to believe that worship is confined to ritual acts performed in the home and the mosque, and that religion has no place in governance or politics. They roll off their tongues the word of unbelief: Render unto Allah what is Allahs, and unto Caesar what is Caesars. al-Allmah Sulaymn al-Alwn - Al inna nasra Allhi qarb""",Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,"""The adversaries of tawd, the promoters of moral decay, and those calling for liberation from values, ethics, and divine commands and prohibitions; such people are increasing in this age, not diminishing. They proclaim that whoever merely says l ilha ill Allh is a believer, even if he abandons the Sharah of Allah entirely! In their view and creed, rulings pertain only to what lies in the heart, not to outward actions. And the more pretentious among them insist that l ilha ill Allh does not encompass all aspects of life. The result of this corrupt ideology has been the spread of wickedness across the earth, the suspension of jihd in the path of Allah, and the rise of shirk, biddah, and political, economic, intellectual, and social deviations among the Muslims, whereby the true meanings of the Sharah have been lost. Thus the Murji doctrine fused with the secular mindset that seeks to sever religion from life and life from religion. Many people came to believe that worship is confined to ritual acts performed in the home and the mosque, and that religion has no place in governance or politics. They roll off their tongues the word of unbelief: Render unto Allah what is Allahs, and unto Caesar what is Caesars. al-Allmah Sulaymn al-Alwn - Al inna nasra Allhi qarb"""
b9dhv7lk4,"""          !

Alhamdulilh, the setup is underway!
Were nearly there

 : ,  
 :   
  !

Lets complete it together and prepare the space for our brothers and sisters to pray Saltul-d comfortably.

,                 [:]

           !

:
Account Name: Dar Ul Hadith
Sort Code: 309542
Account Number: 05570092
Bank Name: Lloyds
: 

  :",""" ! Alhamdulilh, the setup is underway! Were nearly there : , : ! Lets complete it together and prepare the space for our brothers and sisters to pray Saltul-d comfortably. , [:] ! : Account Name: Dar Ul Hadith Sort Code: 309542 Account Number: 05570092 Bank Name: Lloyds : :",Irrelevant,python/ELI/all_tweets.xlsx,""" ! Alhamdulilh, the setup is underway! Were nearly there : , : ! Lets complete it together and prepare the space for our brothers and sisters to pray Saltul-d comfortably. , [:] ! : Account Name: Dar Ul Hadith Sort Code: 309542 Account Number: 05570092 Bank Name: Lloyds : :"
jlevv6al5,"""LIVE NOW:

Truthfulness &amp; Its Praiseworthy Effects - Risalah by Shaykh Rabi'   

 Abu Inayah Seif ( ) 

 Listen LIVE on Mixlr","""LIVE NOW: Truthfulness &amp; Its Praiseworthy Effects - Risalah by Shaykh Rabi' Abu Inayah Seif ( ) Listen LIVE on Mixlr",Salafi taklidi,python/ELI/all_tweets.xlsx,"""LIVE NOW: Truthfulness &amp; Its Praiseworthy Effects - Risalah by Shaykh Rabi' Abu Inayah Seif ( ) Listen LIVE on Mixlr"
6wjk44vga,"""Some people on social media: 

Pass Fatawa about global events like senior scholars. 

Discuss military matters like generals.

Issue directives like rulers. 

Amazingly they fall into none of these categories. 

The semi qualified (or unqualified) are responsible for the chaos."",","""Some people on social media: Pass Fatawa about global events like senior scholars. Discuss military matters like generals. Issue directives like rulers. Amazingly they fall into none of these categories. The semi qualified (or unqualified) are responsible for the chaos."",",Irrelevant,python/ELI/all_tweets.xlsx,"""Some people on social media: Pass Fatawa about global events like senior scholars. Discuss military matters like generals. Issue directives like rulers. Amazingly they fall into none of these categories. The semi qualified (or unqualified) are responsible for the chaos."","
tqxfmty3a,"""An excellent opportunity to come down and benefit from our One-Day Winter conference with our Mashayikh @abubakarkhalafi @IbnAbdurRazaq","""An excellent opportunity to come down and benefit from our One-Day Winter conference with our Mashayikh @USER @USER",Salafi taklidi,python/tweetsFromSite/tweets_from_site5.csv,"""An excellent opportunity to come down and benefit from our One-Day Winter conference with our Mashayikh @abubakarkhalafi @IbnAbdurRazaq"
26wnqhffh,"""@SalafiRecording @AbuKhadeejahSP Saudi Arabia is a blessed Muslim country where the Holy places are and the call to prayer is heard in every region. Security is enabled in Hajj and Ramadhan. Schools establish Tawheed and Islam in curriculum Islamic Universities where  people learn free. Quran centres everywhere.""","""@USER @USER Saudi Arabia is a blessed Muslim country where the Holy places are and the call to prayer is heard in every region. Security is enabled in Hajj and Ramadhan. Schools establish Tawheed and Islam in curriculum Islamic Universities where people learn free. Quran centres everywhere.""",Salafi taklidi,python/tweetsFromSite/tweets_from_site5.csv,"""@SalafiRecording @AbuKhadeejahSP Saudi Arabia is a blessed Muslim country where the Holy places are and the call to prayer is heard in every region. Security is enabled in Hajj and Ramadhan. Schools establish Tawheed and Islam in curriculum Islamic Universities where people learn free. Quran centres everywhere."""
,"""""People like Salim at-Tawil are the filthiest of the filthiest. 

You are not obligated to do anything for our brothers in Palestine""

Only people like Hamza Yusuf &amp; Bin Bayyah have outdone him in harming Palestinians. 
""
--------------

These traitors are worse than the magicians of firawn, they knowingly lie in favour of their false gods and distort the religion. May Allah humiliate them even more than he already has.","""""People like Salim at-Tawil are the filthiest of the filthiest. You are not obligated to do anything for our brothers in Palestine"" Only people like Hamza Yusuf &amp; Bin Bayyah have outdone him in harming Palestinians. "" -------------- These traitors are worse than the magicians of firawn, they knowingly lie in favour of their false gods and distort the religion. May Allah humiliate them even more than he already has.",Irrelevant,python/ELI/all_tweets.xlsx,"""""People like Salim at-Tawil are the filthiest of the filthiest. You are not obligated to do anything for our brothers in Palestine"" Only people like Hamza Yusuf &amp; Bin Bayyah have outdone him in harming Palestinians. "" -------------- These traitors are worse than the magicians of firawn, they knowingly lie in favour of their false gods and distort the religion. May Allah humiliate them even more than he already has."
5uvgop3g6,"""""I love how the only channels in the hotel TV are Qur'an, Hadiths, history of madinah, and the hotel food menu, etc

Guys will hate on this country then secretly spend their day watching kpop demon hunters""
""
--------------

The unstable roommate ruining the mood as you flick through the channels:","""""I love how the only channels in the hotel TV are Qur'an, Hadiths, history of madinah, and the hotel food menu, etc Guys will hate on this country then secretly spend their day watching kpop demon hunters"" "" -------------- The unstable roommate ruining the mood as you flick through the channels:",Irrelevant,python/ELI/all_tweets.xlsx,"""""I love how the only channels in the hotel TV are Qur'an, Hadiths, history of madinah, and the hotel food menu, etc Guys will hate on this country then secretly spend their day watching kpop demon hunters"" "" -------------- The unstable roommate ruining the mood as you flick through the channels:"
bus8xdjwe,"""""Official Retraction for ""Ustadh"" Abdur-Rahman Hasan to Sign and Distribute With Respect to His Lie upon the Prophet 
""
--------------

Fairs man i dont think i could ever be an ustadh. Dis would be me in Brum waiting on Abu Iyaad if he sent me half of these insults with half of the arrogance","""""Official Retraction for ""Ustadh"" Abdur-Rahman Hasan to Sign and Distribute With Respect to His Lie upon the Prophet "" -------------- Fairs man i dont think i could ever be an ustadh. Dis would be me in Brum waiting on Abu Iyaad if he sent me half of these insults with half of the arrogance",Salafi taklidi,python/ELI/all_tweets.xlsx,"""""Official Retraction for ""Ustadh"" Abdur-Rahman Hasan to Sign and Distribute With Respect to His Lie upon the Prophet "" -------------- Fairs man i dont think i could ever be an ustadh. Dis would be me in Brum waiting on Abu Iyaad if he sent me half of these insults with half of the arrogance"
lf51g3jrm,"""The devil-hearted ruler... 

There are many wicked Khariji Muslims who deliberately twist the narrations regarding the obedience to rulers. Or, they cite the ones that they allege support their revolutionary tendencies and ignore the ones which expose them and their lies. 

Be careful of these people. 

If you live in Muslim country that has a Muslim ruler, then listen and obey in that which is good and don't obey him in disobedience. 

Don't speak ill of him in public and don't advise him from pulpits.

Make Duaa for him and not against him. 

Don't incite the masses against him and call for revolts and corruption. 

If you live among the Kuffaar, then remain silent as you have no right to discuss our affairs nor is there any weight for the opinion of a hypocrite who pays taxes to the Kuffaar, pledges allegiance to them and helps them in their evil ways by neighboring them and residing amongst them. 

Fear Allaah and adhere to the Sunnah.""","""The devil-hearted ruler... There are many wicked Khariji Muslims who deliberately twist the narrations regarding the obedience to rulers. Or, they cite the ones that they allege support their revolutionary tendencies and ignore the ones which expose them and their lies. Be careful of these people. If you live in Muslim country that has a Muslim ruler, then listen and obey in that which is good and don't obey him in disobedience. Don't speak ill of him in public and don't advise him from pulpits. Make Duaa for him and not against him. Don't incite the masses against him and call for revolts and corruption. If you live among the Kuffaar, then remain silent as you have no right to discuss our affairs nor is there any weight for the opinion of a hypocrite who pays taxes to the Kuffaar, pledges allegiance to them and helps them in their evil ways by neighboring them and residing amongst them. Fear Allaah and adhere to the Sunnah.""",Salafi taklidi,python/tweetsFromSite/tweets_from_site5.csv,"""The devil-hearted ruler... There are many wicked Khariji Muslims who deliberately twist the narrations regarding the obedience to rulers. Or, they cite the ones that they allege support their revolutionary tendencies and ignore the ones which expose them and their lies. Be careful of these people. If you live in Muslim country that has a Muslim ruler, then listen and obey in that which is good and don't obey him in disobedience. Don't speak ill of him in public and don't advise him from pulpits. Make Duaa for him and not against him. Don't incite the masses against him and call for revolts and corruption. If you live among the Kuffaar, then remain silent as you have no right to discuss our affairs nor is there any weight for the opinion of a hypocrite who pays taxes to the Kuffaar, pledges allegiance to them and helps them in their evil ways by neighboring them and residing amongst them. Fear Allaah and adhere to the Sunnah."""
d1nf5rfoe,"The young lion , mujhid and martyr of Chechnya 

Muhammed Yutaev (Chechen:  ), also known as Magomed Yutaev, was a young Chechen fighter born in 1980 in Shalazhi, a village in Chechnya. He is remembered for his role in the First and Second Chechen Wars during his adolescence.

In early 1995, at the age of 14, Yutaev voluntarily joined the popular militia of the Chechen Republic of Ichkeria to defend against the Russian invasion that began in December 1994. His commitment to the cause led to his selection for participation in significant operations, including Shamil Basayev's raid on Budyonnovsk in June 1995, a pivotal event in the war.

On May 21, 1996, Yutaev gave an interview to a Chechen presidential broadcaster, which brought him national recognition. Later that year, in August, he was involved in the Battle of Grozny, also known as Operation Jihad, which contributed to the partial liberation of the capital and was instrumental in securing victory in the First Chechen War.

At the end of 1999, during the onset of the Second Chechen War, Yutaev was captured by Russian forces. It is believed that he died due to torture suffered in Russian prisons . He is considered a martyr by Chechen separatists and was posthumously awarded the title ""Qoman Turpal"" (Hero of the Nation).

Yutaev's legacy endures as a symbol of youthful bravery in the Chechen resistance. His 1996 interview remains available online, serving as a testament to his dedication and the broader struggle for Chechen independence.","The young lion , mujhid and martyr of Chechnya Muhammed Yutaev (Chechen: ), also known as Magomed Yutaev, was a young Chechen fighter born in 1980 in Shalazhi, a village in Chechnya. He is remembered for his role in the First and Second Chechen Wars during his adolescence. In early 1995, at the age of 14, Yutaev voluntarily joined the popular militia of the Chechen Republic of Ichkeria to defend against the Russian invasion that began in December 1994. His commitment to the cause led to his selection for participation in significant operations, including Shamil Basayev's raid on Budyonnovsk in June 1995, a pivotal event in the war. On May 21, 1996, Yutaev gave an interview to a Chechen presidential broadcaster, which brought him national recognition. Later that year, in August, he was involved in the Battle of Grozny, also known as Operation Jihad, which contributed to the partial liberation of the capital and was instrumental in securing victory in the First Chechen War. At the end of 1999, during the onset of the Second Chechen War, Yutaev was captured by Russian forces. It is believed that he died due to torture suffered in Russian prisons . He is considered a martyr by Chechen separatists and was posthumously awarded the title ""Qoman Turpal"" (Hero of the Nation). Yutaev's legacy endures as a symbol of youthful bravery in the Chechen resistance. His 1996 interview remains available online, serving as a testament to his dedication and the broader struggle for Chechen independence.",Irrelevant,python/ELI/all_tweets.xlsx,"The young lion , mujhid and martyr of Chechnya Muhammed Yutaev (Chechen: ), also known as Magomed Yutaev, was a young Chechen fighter born in 1980 in Shalazhi, a village in Chechnya. He is remembered for his role in the First and Second Chechen Wars during his adolescence. In early 1995, at the age of 14, Yutaev voluntarily joined the popular militia of the Chechen Republic of Ichkeria to defend against the Russian invasion that began in December 1994. His commitment to the cause led to his selection for participation in significant operations, including Shamil Basayev's raid on Budyonnovsk in June 1995, a pivotal event in the war. On May 21, 1996, Yutaev gave an interview to a Chechen presidential broadcaster, which brought him national recognition. Later that year, in August, he was involved in the Battle of Grozny, also known as Operation Jihad, which contributed to the partial liberation of the capital and was instrumental in securing victory in the First Chechen War. At the end of 1999, during the onset of the Second Chechen War, Yutaev was captured by Russian forces. It is believed that he died due to torture suffered in Russian prisons . He is considered a martyr by Chechen separatists and was posthumously awarded the title ""Qoman Turpal"" (Hero of the Nation). Yutaev's legacy endures as a symbol of youthful bravery in the Chechen resistance. His 1996 interview remains available online, serving as a testament to his dedication and the broader struggle for Chechen independence."
2nsp7bgh2,holds a higher authority and consequence than the imam.,holds a higher authority and consequence than the imam.,Irrelevant,python/ELI/all_tweets.xlsx,holds a higher authority and consequence than the imam.
2ljewc8pz,"""Four things that causes you to forget knowledge.

       

 'Allamah Abd as-Salam Rustami","""Four things that causes you to forget knowledge. 'Allamah Abd as-Salam Rustami",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""Four things that causes you to forget knowledge. 'Allamah Abd as-Salam Rustami"
,"""The Difference Between Dr al-Islm and Dr al-Kufr:

Ab Ysuf, the companion of Ab anfah, said:

A land is considered Dr al-Islm when the rulings of Islam are manifest in it, even if most of its inhabitants are disbelievers. And a land is considered Dr al-Kufr when the rulings of disbelief are manifest in it, even if most of its inhabitants are Muslims.
[al-Mabs by al-Sarakhs 10/144]

Ibn Mufli al-anbal said:

Every land in which the rulings of the Muslims prevail is Dr al-Islm, and if the rulings of disbelief prevail in it, then it is Dr al-Kufr. There is no third category beyond these two.
[al-db al-Shariyyah 1/213]

Ibn al-Qayyim al-Jawziyyah said:

The majority said: Dr al-Islm is that land in which the Muslims reside and upon which the rulings of Islam are implemented. Whatever the rulings of Islam are not implemented upon is not Dr al-Islm, even if it is adjacent to it.
[Akm Ahl al-Dhimmah 1/266]

Al-Q Ab Yal al-Farr said:

Every land in which the dominance is for the rulings of disbelief over the rulings of Islam is Dr al-Kufr.
[al-Mutamad f Ul al-Dn, p. 276]

Al-Ksn said:

When the rulings of disbelief become manifest in a land, it becomes Dr al-Kufr; a land becomes Dr al-Kufr by the manifestation of the rulings of disbelief.
[Badi al-ani 9/4375]

Muammad ibn al-asan al-Shaybn said:

Every land is attributed either to Islam or to disbelief. A land is attributed to Islam when its rulings are implemented in it, and it is attributed to disbelief when its rulings are implemented in it. Just as one says Paradise is the abode of peace and Hell is the abode of ruin, due to the presence of peace in Paradise and ruin in Hell. Likewise, the manifestation of Islam or disbelief is by the manifestation of their rulings.
[Badi al-ani 9/4375]

Manr al-Buht said:

Hijrah is obligatory upon one who is unable to manifest his religion in Dr al-arb, which is the land where the rulings of disbelief prevail.
[Kashshf al-Qin 3/43]

Al-Allmah amad ibn Atq said:

Whoever has familiarity with what the verifying scholars have established knows that when shirk becomes manifest in a land, prohibited matters are openly practiced, and the symbols of the religion are abolished, then it becomes a land of disbelief, its peoples wealth may be taken and their blood made lawful. The people of this land have gone further by openly insulting Allah and His religion, and they have established laws which they enforce upon the people, in opposition to the Book of Allah and the Sunnah of His Prophet (salallahu alayhi wa salam). And you know that this alone is sufficient to expel the one who does it from Islam.
[al-Durar al-Saniyyah 9/257]

The Mufti Muammad ibn Ibrhm l al-Shaykh said:

A land in which judgment is made by man-made law is not a land of Islam, and migration from it is obligatory. Likewise, if idoltary becomes manifest without being condemned or changed, then migration is obligatory. Disbelief, by its widespread prevalence and open manifestation, renders it a land of disbelief.
[Fatw Muammad ibn Ibrhm 6/188]""","""The Difference Between Dr al-Islm and Dr al-Kufr: Ab Ysuf, the companion of Ab anfah, said: A land is considered Dr al-Islm when the rulings of Islam are manifest in it, even if most of its inhabitants are disbelievers. And a land is considered Dr al-Kufr when the rulings of disbelief are manifest in it, even if most of its inhabitants are Muslims. [al-Mabs by al-Sarakhs 10/144] Ibn Mufli al-anbal said: Every land in which the rulings of the Muslims prevail is Dr al-Islm, and if the rulings of disbelief prevail in it, then it is Dr al-Kufr. There is no third category beyond these two. [al-db al-Shariyyah 1/213] Ibn al-Qayyim al-Jawziyyah said: The majority said: Dr al-Islm is that land in which the Muslims reside and upon which the rulings of Islam are implemented. Whatever the rulings of Islam are not implemented upon is not Dr al-Islm, even if it is adjacent to it. [Akm Ahl al-Dhimmah 1/266] Al-Q Ab Yal al-Farr said: Every land in which the dominance is for the rulings of disbelief over the rulings of Islam is Dr al-Kufr. [al-Mutamad f Ul al-Dn, p. 276] Al-Ksn said: When the rulings of disbelief become manifest in a land, it becomes Dr al-Kufr; a land becomes Dr al-Kufr by the manifestation of the rulings of disbelief. [Badi al-ani 9/4375] Muammad ibn al-asan al-Shaybn said: Every land is attributed either to Islam or to disbelief. A land is attributed to Islam when its rulings are implemented in it, and it is attributed to disbelief when its rulings are implemented in it. Just as one says Paradise is the abode of peace and Hell is the abode of ruin, due to the presence of peace in Paradise and ruin in Hell. Likewise, the manifestation of Islam or disbelief is by the manifestation of their rulings. [Badi al-ani 9/4375] Manr al-Buht said: Hijrah is obligatory upon one who is unable to manifest his religion in Dr al-arb, which is the land where the rulings of disbelief prevail. [Kashshf al-Qin 3/43] Al-Allmah amad ibn Atq said: Whoever has familiarity with what the verifying scholars have established knows that when shirk becomes manifest in a land, prohibited matters are openly practiced, and the symbols of the religion are abolished, then it becomes a land of disbelief, its peoples wealth may be taken and their blood made lawful. The people of this land have gone further by openly insulting Allah and His religion, and they have established laws which they enforce upon the people, in opposition to the Book of Allah and the Sunnah of His Prophet (salallahu alayhi wa salam). And you know that this alone is sufficient to expel the one who does it from Islam. [al-Durar al-Saniyyah 9/257] The Mufti Muammad ibn Ibrhm l al-Shaykh said: A land in which judgment is made by man-made law is not a land of Islam, and migration from it is obligatory. Likewise, if idoltary becomes manifest without being condemned or changed, then migration is obligatory. Disbelief, by its widespread prevalence and open manifestation, renders it a land of disbelief. [Fatw Muammad ibn Ibrhm 6/188]""",Salafi taklidi,python/ELI/all_tweets.xlsx,"""The Difference Between Dr al-Islm and Dr al-Kufr: Ab Ysuf, the companion of Ab anfah, said: A land is considered Dr al-Islm when the rulings of Islam are manifest in it, even if most of its inhabitants are disbelievers. And a land is considered Dr al-Kufr when the rulings of disbelief are manifest in it, even if most of its inhabitants are Muslims. [al-Mabs by al-Sarakhs 10/144] Ibn Mufli al-anbal said: Every land in which the rulings of the Muslims prevail is Dr al-Islm, and if the rulings of disbelief prevail in it, then it is Dr al-Kufr. There is no third category beyond these two. [al-db al-Shariyyah 1/213] Ibn al-Qayyim al-Jawziyyah said: The majority said: Dr al-Islm is that land in which the Muslims reside and upon which the rulings of Islam are implemented. Whatever the rulings of Islam are not implemented upon is not Dr al-Islm, even if it is adjacent to it. [Akm Ahl al-Dhimmah 1/266] Al-Q Ab Yal al-Farr said: Every land in which the dominance is for the rulings of disbelief over the rulings of Islam is Dr al-Kufr. [al-Mutamad f Ul al-Dn, p. 276] Al-Ksn said: When the rulings of disbelief become manifest in a land, it becomes Dr al-Kufr; a land becomes Dr al-Kufr by the manifestation of the rulings of disbelief. [Badi al-ani 9/4375] Muammad ibn al-asan al-Shaybn said: Every land is attributed either to Islam or to disbelief. A land is attributed to Islam when its rulings are implemented in it, and it is attributed to disbelief when its rulings are implemented in it. Just as one says Paradise is the abode of peace and Hell is the abode of ruin, due to the presence of peace in Paradise and ruin in Hell. Likewise, the manifestation of Islam or disbelief is by the manifestation of their rulings. [Badi al-ani 9/4375] Manr al-Buht said: Hijrah is obligatory upon one who is unable to manifest his religion in Dr al-arb, which is the land where the rulings of disbelief prevail. [Kashshf al-Qin 3/43] Al-Allmah amad ibn Atq said: Whoever has familiarity with what the verifying scholars have established knows that when shirk becomes manifest in a land, prohibited matters are openly practiced, and the symbols of the religion are abolished, then it becomes a land of disbelief, its peoples wealth may be taken and their blood made lawful. The people of this land have gone further by openly insulting Allah and His religion, and they have established laws which they enforce upon the people, in opposition to the Book of Allah and the Sunnah of His Prophet (salallahu alayhi wa salam). And you know that this alone is sufficient to expel the one who does it from Islam. [al-Durar al-Saniyyah 9/257] The Mufti Muammad ibn Ibrhm l al-Shaykh said: A land in which judgment is made by man-made law is not a land of Islam, and migration from it is obligatory. Likewise, if idoltary becomes manifest without being condemned or changed, then migration is obligatory. Disbelief, by its widespread prevalence and open manifestation, renders it a land of disbelief. [Fatw Muammad ibn Ibrhm 6/188]"""
533zcajlw,"""""Daaaaaaaaaaamn they took down Somalisasuke's banger

Fucking ops got 'im 
""
--------------

Wth","""""Daaaaaaaaaaamn they took down Somalisasuke's banger Fucking ops got 'im "" -------------- Wth",Irrelevant,python/ELI/all_tweets.xlsx,"""""Daaaaaaaaaaamn they took down Somalisasuke's banger Fucking ops got 'im "" -------------- Wth"
qej7424n9,"""  :        ?   

A thread containing over 90 different sources, exposing the rampant practice of shirk, superstition and irreligiosity within the Muslim world before, during and after the time of Muammad Ibn Abd al-Wahhb.

[1] European explorers
[2] Muslim scholars, historians & travellers
[3] Opponents of Wahhbism
[4] Wahhb testimonies"",",""" : ? A thread containing over 90 different sources, exposing the rampant practice of shirk, superstition and irreligiosity within the Muslim world before, during and after the time of Muammad Ibn Abd al-Wahhb. [1] European explorers [2] Muslim scholars, historians & travellers [3] Opponents of Wahhbism [4] Wahhb testimonies"",",Salafi taklidi,python/ELI/all_tweets.xlsx,""" : ? A thread containing over 90 different sources, exposing the rampant practice of shirk, superstition and irreligiosity within the Muslim world before, during and after the time of Muammad Ibn Abd al-Wahhb. [1] European explorers [2] Muslim scholars, historians & travellers [3] Opponents of Wahhbism [4] Wahhb testimonies"","
yntrsbee6,""" A Concise Discussion on the Rulings of Zaktul-Fir 

 Points Covered (taken from Al-Fiqh al-Muyassar of Shaykh Abdur-Ramn ibn Nir Al-Sa'di):
- Why is Zaktul-Fir called Zaktul-Fir?
- Is Money given as Zaktul-Fir?
- The Ruling on who Zaktul-Fir is obligatory upon
- The Measurements of Zaktul-Fir
- What are the Conditions of giving Zaktul-Fir?
- Who's Responsibility is it to give Zaktul-Fir? 
- Who doesn't have to give Zaktul-Fir?
- The Wisdom of giving Zaktul-Fir and 3 Benefits of it
- A Significant Benefit mentioned by Imam al-Sa'di ( ) concerning the Rich and the Poor on Eid day
- When does one have to give Zaktul-Fir and the Ruling on giving it outside of the prescribed timeframes?",""" A Concise Discussion on the Rulings of Zaktul-Fir Points Covered (taken from Al-Fiqh al-Muyassar of Shaykh Abdur-Ramn ibn Nir Al-Sa'di): - Why is Zaktul-Fir called Zaktul-Fir? - Is Money given as Zaktul-Fir? - The Ruling on who Zaktul-Fir is obligatory upon - The Measurements of Zaktul-Fir - What are the Conditions of giving Zaktul-Fir? - Who's Responsibility is it to give Zaktul-Fir? - Who doesn't have to give Zaktul-Fir? - The Wisdom of giving Zaktul-Fir and 3 Benefits of it - A Significant Benefit mentioned by Imam al-Sa'di ( ) concerning the Rich and the Poor on Eid day - When does one have to give Zaktul-Fir and the Ruling on giving it outside of the prescribed timeframes?",Salafi taklidi,python/ELI/all_tweets.xlsx,""" A Concise Discussion on the Rulings of Zaktul-Fir Points Covered (taken from Al-Fiqh al-Muyassar of Shaykh Abdur-Ramn ibn Nir Al-Sa'di): - Why is Zaktul-Fir called Zaktul-Fir? - Is Money given as Zaktul-Fir? - The Ruling on who Zaktul-Fir is obligatory upon - The Measurements of Zaktul-Fir - What are the Conditions of giving Zaktul-Fir? - Who's Responsibility is it to give Zaktul-Fir? - Who doesn't have to give Zaktul-Fir? - The Wisdom of giving Zaktul-Fir and 3 Benefits of it - A Significant Benefit mentioned by Imam al-Sa'di ( ) concerning the Rich and the Poor on Eid day - When does one have to give Zaktul-Fir and the Ruling on giving it outside of the prescribed timeframes?"
ku6hgwn0u,"""And no one can blame them for this mindset.""","""And no one can blame them for this mindset.""",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""And no one can blame them for this mindset."""
c4u5jzfwk,"Madkhalis when Muslims around the world are suffering

      

        

But when Saudi and uae and other rich Arab countries are harmed they somehow forget those ayat as if they dont exist",Madkhalis when Muslims around the world are suffering But when Saudi and uae and other rich Arab countries are harmed they somehow forget those ayat as if they dont exist,Salafi jihadi,python/ELI/all_tweets.xlsx,Madkhalis when Muslims around the world are suffering But when Saudi and uae and other rich Arab countries are harmed they somehow forget those ayat as if they dont exist
7yb0b9tr7,"""    
  - 

Explanation of Select Ahadith from The Book of Holding Fast to the Book and the Sunnah from Sahih Bukhari

Explanation of Shaykh Rabee (Allah Preserve him)

Lesson by Ustaadh AbdulHakeem Mitchell @ibnmitchell hafidhahullh

    

Brothers & Sisters all welcome

:
Phil Martin Centre, 
139 Princess Road, 
Moss Side, M14 4RE

  : 
 &",""" - Explanation of Select Ahadith from The Book of Holding Fast to the Book and the Sunnah from Sahih Bukhari Explanation of Shaykh Rabee (Allah Preserve him) Lesson by Ustaadh AbdulHakeem Mitchell @USER hafidhahullh Brothers & Sisters all welcome : Phil Martin Centre, 139 Princess Road, Moss Side, M14 4RE : &",Salafi taklidi,python/ELI/all_tweets.xlsx,""" - Explanation of Select Ahadith from The Book of Holding Fast to the Book and the Sunnah from Sahih Bukhari Explanation of Shaykh Rabee (Allah Preserve him) Lesson by Ustaadh AbdulHakeem Mitchell @ibnmitchell hafidhahullh Brothers & Sisters all welcome : Phil Martin Centre, 139 Princess Road, Moss Side, M14 4RE : &"
,"""A Madkhali will tell you their sheikh who didnt even kill a single kaffir soldier is a mujahid, but the men who actually did all happen to be evil ikhwani kharijis and arent following islam.""","""A Madkhali will tell you their sheikh who didnt even kill a single kaffir soldier is a mujahid, but the men who actually did all happen to be evil ikhwani kharijis and arent following islam.""",Salafi jihadi,python/ELI/all_tweets.xlsx,"""A Madkhali will tell you their sheikh who didnt even kill a single kaffir soldier is a mujahid, but the men who actually did all happen to be evil ikhwani kharijis and arent following islam."""
bys71ja4a,but why?,but why?,Irrelevant,python/ELI/all_tweets.xlsx,but why?
x79ishghk,If you hate #Israel please retweet.,If you hate #Israel please retweet.,Irrelevant,python/ELI/all_tweets.xlsx,If you hate #Israel please retweet.
,"""Ahmad Ms Jibril Regarding the Attacks Against Him on Social Media:

""I know my reputation is tarnished beyond what can be redeemed, and I accept that. May Allah make it a means for me to enter al-Firdaws.""""","""Ahmad Ms Jibril Regarding the Attacks Against Him on Social Media: ""I know my reputation is tarnished beyond what can be redeemed, and I accept that. May Allah make it a means for me to enter al-Firdaws.""""",Salafi jihadi,python/ELI/all_tweets.xlsx,"""Ahmad Ms Jibril Regarding the Attacks Against Him on Social Media: ""I know my reputation is tarnished beyond what can be redeemed, and I accept that. May Allah make it a means for me to enter al-Firdaws."""""
30e8gv9pj,"""1 Million Riyals for Salafi books!!!","""1 Million Riyals for Salafi books!!!",Salafi taklidi,python/tweetsFromSite/tweets_from_site5.csv,"""1 Million Riyals for Salafi books!!!"
